3.150000000000000000e+02,3.250000000000000000e+02,2.970000000000000000e+02,2.780000000000000000e+02,2.850000000000000000e+02,2.750000000000000000e+02,2.290000000000000000e+02
3.130000000000000000e+02,3.480000000000000000e+02,3.080000000000000000e+02,2.820000000000000000e+02,2.910000000000000000e+02,2.830000000000000000e+02,2.290000000000000000e+02
3.740000000000000000e+02,3.860000000000000000e+02,3.490000000000000000e+02,3.180000000000000000e+02,3.290000000000000000e+02,3.200000000000000000e+02,2.590000000000000000e+02
3.870000000000000000e+02,4.180000000000000000e+02,3.770000000000000000e+02,3.410000000000000000e+02,3.610000000000000000e+02,3.510000000000000000e+02,2.860000000000000000e+02
3.400000000000000000e+02,3.640000000000000000e+02,3.390000000000000000e+02,3.060000000000000000e+02,3.450000000000000000e+02,3.330000000000000000e+02,2.650000000000000000e+02
3.290000000000000000e+02,3.600000000000000000e+02,3.440000000000000000e+02,3.130000000000000000e+02,3.520000000000000000e+02,3.610000000000000000e+02,2.590000000000000000e+02
2.690000000000000000e+02,3.010000000000000000e+02,2.890000000000000000e+02,2.560000000000000000e+02,2.980000000000000000e+02,2.900000000000000000e+02,2.120000000000000000e+02
3.400000000000000000e+02,3.910000000000000000e+02,3.810000000000000000e+02,3.250000000000000000e+02,3.560000000000000000e+02,3.420000000000000000e+02,2.720000000000000000e+02
3.540000000000000000e+02,4.170000000000000000e+02,4.280000000000000000e+02,3.330000000000000000e+02,3.430000000000000000e+02,3.290000000000000000e+02,2.670000000000000000e+02
3.270000000000000000e+02,3.720000000000000000e+02,3.780000000000000000e+02,3.070000000000000000e+02,3.150000000000000000e+02,3.040000000000000000e+02,2.430000000000000000e+02
3.010000000000000000e+02,3.380000000000000000e+02,3.430000000000000000e+02,2.870000000000000000e+02,2.990000000000000000e+02,2.840000000000000000e+02,2.220000000000000000e+02
