2.770000000000000000e+02,2.890000000000000000e+02,2.360000000000000000e+02,2.720000000000000000e+02,2.610000000000000000e+02,2.570000000000000000e+02,2.550000000000000000e+02
2.740000000000000000e+02,3.020000000000000000e+02,2.530000000000000000e+02,2.890000000000000000e+02,2.820000000000000000e+02,3.160000000000000000e+02,3.120000000000000000e+02
3.020000000000000000e+02,3.290000000000000000e+02,2.820000000000000000e+02,3.100000000000000000e+02,3.010000000000000000e+02,3.240000000000000000e+02,3.230000000000000000e+02
3.320000000000000000e+02,3.520000000000000000e+02,3.070000000000000000e+02,3.360000000000000000e+02,3.250000000000000000e+02,3.500000000000000000e+02,3.270000000000000000e+02
2.830000000000000000e+02,3.050000000000000000e+02,2.570000000000000000e+02,2.890000000000000000e+02,2.800000000000000000e+02,2.800000000000000000e+02,2.650000000000000000e+02
3.000000000000000000e+02,3.300000000000000000e+02,2.870000000000000000e+02,3.340000000000000000e+02,3.320000000000000000e+02,2.910000000000000000e+02,2.740000000000000000e+02
2.600000000000000000e+02,2.850000000000000000e+02,2.400000000000000000e+02,2.880000000000000000e+02,2.900000000000000000e+02,2.480000000000000000e+02,2.350000000000000000e+02
3.270000000000000000e+02,3.760000000000000000e+02,3.010000000000000000e+02,3.550000000000000000e+02,3.520000000000000000e+02,3.100000000000000000e+02,2.990000000000000000e+02
3.380000000000000000e+02,3.720000000000000000e+02,2.980000000000000000e+02,3.360000000000000000e+02,3.200000000000000000e+02,2.920000000000000000e+02,2.800000000000000000e+02
3.190000000000000000e+02,3.550000000000000000e+02,2.770000000000000000e+02,3.040000000000000000e+02,2.910000000000000000e+02,2.760000000000000000e+02,2.630000000000000000e+02
3.050000000000000000e+02,3.350000000000000000e+02,2.700000000000000000e+02,2.950000000000000000e+02,2.910000000000000000e+02,2.670000000000000000e+02,2.510000000000000000e+02
